html_hl_count_total,html_hl_ratio_int,html_hl_ratio_ext,html_hl_ratio_null,html_hl_a_total,html_hl_ratio_a_int,html_hl_ratio_a_ext,html_hl_ratio_a_null,html_hl_link_total,html_hl_ratio_link_int,html_hl_ratio_link_ext,html_hl_ratio_link_null,html_hl_src_other_total,html_hl_ratio_src_other_int,html_hl_ratio_src_other_ext,html_hl_ratio_src_other_null,html_hl_media_total,html_hl_ratio_media_int,html_hl_ratio_media_ext,html_hl_ratio_media_null,html_hl_form_total,html_hl_ratio_form_int,html_hl_ratio_form_ext,html_hl_ratio_form_null,html_hl_fav_total,html_hl_ratio_fav_int,html_hl_ratio_fav_ext,html_hl_ratio_fav_null,html_hl_css_total,html_hl_ratio_css_int,html_hl_ratio_css_ext,html_hl_ratio_css_null,html_hl_external_css,html_hl_external_favicon,html_hl_external_null_form,html_domain_titel,html_windows_status,html_form_ext_count_mail,html_prompt,html_unsafe_anchor,html_iframe_invisible,html_empty_title
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
84.0,0.6190476190476191,0.38095238095238093,0.0,59.0,0.7457627118644068,0.2542372881355932,0.0,8.0,0.25,0.75,0.0,12.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0
54.0,0.6296296296296297,0.37037037037037035,0.0,25.0,0.92,0.08,0.0,8.0,0.625,0.375,0.0,10.0,0.2,0.8,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.75,0.25,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0
83.0,0.7349397590361446,0.26506024096385544,0.0,58.0,0.896551724137931,0.10344827586206896,0.0,8.0,0.25,0.75,0.0,13.0,0.38461538461538464,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
236.0,0.7966101694915254,0.1906779661016949,0.012711864406779662,116.0,0.9051724137931034,0.06896551724137931,0.02586206896551724,86.0,0.9186046511627907,0.08139534883720931,0.0,5.0,0.2,0.8,0.0,23.0,0.043478260869565216,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.2,0.8,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0
229.0,0.7816593886462883,0.2096069868995633,0.008733624454148471,105.0,0.9238095238095239,0.05714285714285714,0.01904761904761905,87.0,0.9080459770114943,0.09195402298850575,0.0,5.0,0.2,0.8,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0
222.0,0.8333333333333334,0.15765765765765766,0.009009009009009009,108.0,0.9537037037037037,0.027777777777777776,0.018518518518518517,86.0,0.9186046511627907,0.08139534883720931,0.0,5.0,0.2,0.8,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.2,0.8,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
23.0,0.9130434782608695,0.08695652173913043,0.0,12.0,0.8333333333333334,0.16666666666666666,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0
57.0,0.8771929824561403,0.12280701754385964,0.0,15.0,0.9333333333333333,0.06666666666666667,0.0,22.0,0.8181818181818182,0.18181818181818182,0.0,11.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.75,0.25,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
57.0,0.8771929824561403,0.12280701754385964,0.0,15.0,0.9333333333333333,0.06666666666666667,0.0,22.0,0.8181818181818182,0.18181818181818182,0.0,11.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.75,0.25,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
57.0,0.8771929824561403,0.12280701754385964,0.0,15.0,0.9333333333333333,0.06666666666666667,0.0,22.0,0.8181818181818182,0.18181818181818182,0.0,11.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.75,0.25,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
140.0,0.7357142857142858,0.16428571428571428,0.1,100.0,0.81,0.05,0.14,14.0,0.7142857142857143,0.2857142857142857,0.0,11.0,0.2727272727272727,0.7272727272727273,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9,0.1,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0
122.0,0.639344262295082,0.2459016393442623,0.11475409836065574,81.0,0.691358024691358,0.13580246913580246,0.1728395061728395,14.0,0.7142857142857143,0.2857142857142857,0.0,11.0,0.2727272727272727,0.7272727272727273,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9,0.1,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0
92.0,0.717391304347826,0.2826086956521739,0.0,54.0,0.9074074074074074,0.09259259259259259,0.0,19.0,0.631578947368421,0.3684210526315789,0.0,9.0,0.2222222222222222,0.7777777777777778,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0
153.0,0.8627450980392157,0.13725490196078433,0.0,85.0,0.9176470588235294,0.08235294117647059,0.0,52.0,0.8653846153846154,0.1346153846153846,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
137.0,0.7299270072992701,0.1678832116788321,0.10218978102189781,97.0,0.8041237113402062,0.05154639175257732,0.14432989690721648,14.0,0.7142857142857143,0.2857142857142857,0.0,11.0,0.2727272727272727,0.7272727272727273,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9,0.1,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
132.0,0.7121212121212122,0.18181818181818182,0.10606060606060606,91.0,0.7912087912087912,0.054945054945054944,0.15384615384615385,14.0,0.7142857142857143,0.2857142857142857,0.0,11.0,0.2727272727272727,0.7272727272727273,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9,0.1,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0
96.0,0.7083333333333334,0.2916666666666667,0.0,60.0,0.9166666666666666,0.08333333333333333,0.0,16.0,0.5625,0.4375,0.0,11.0,0.18181818181818182,0.8181818181818182,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0
17.0,0.8235294117647058,0.11764705882352941,0.058823529411764705,8.0,0.875,0.0,0.125,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
274.0,0.36496350364963503,0.24087591240875914,0.39416058394160586,178.0,0.34269662921348315,0.05056179775280899,0.6067415730337079,54.0,0.7222222222222222,0.2777777777777778,0.0,1.0,0.0,1.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0
100.0,0.12,0.87,0.01,6.0,0.8333333333333334,0.0,0.16666666666666666,88.0,0.03409090909090909,0.9659090909090909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
117.0,0.9145299145299145,0.08547008547008547,0.0,86.0,1.0,0.0,0.0,20.0,0.75,0.25,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0
45.0,0.7333333333333333,0.26666666666666666,0.0,23.0,0.9130434782608695,0.08695652173913043,0.0,8.0,0.375,0.625,0.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
29.0,0.6551724137931034,0.3448275862068966,0.0,9.0,1.0,0.0,0.0,8.0,0.375,0.625,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
60.0,0.7666666666666667,0.23333333333333334,0.0,40.0,0.9,0.1,0.0,9.0,0.4444444444444444,0.5555555555555556,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
77.0,0.8181818181818182,0.18181818181818182,0.0,57.0,0.9298245614035088,0.07017543859649122,0.0,9.0,0.4444444444444444,0.5555555555555556,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
68.0,0.8529411764705882,0.14705882352941177,0.0,46.0,0.8913043478260869,0.10869565217391304,0.0,5.0,0.6,0.4,0.0,5.0,1.0,0.0,0.0,7.0,0.8571428571428571,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
59.0,0.711864406779661,0.288135593220339,0.0,34.0,0.7941176470588235,0.20588235294117646,0.0,9.0,0.4444444444444444,0.5555555555555556,0.0,5.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
47.0,0.8085106382978723,0.19148936170212766,0.0,29.0,0.896551724137931,0.10344827586206896,0.0,5.0,0.6,0.4,0.0,5.0,1.0,0.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0
34.0,0.9117647058823529,0.08823529411764706,0.0,28.0,0.8928571428571429,0.10714285714285714,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
34.0,0.9117647058823529,0.08823529411764706,0.0,28.0,0.8928571428571429,0.10714285714285714,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
10.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
9.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
25.0,0.92,0.08,0.0,16.0,0.875,0.125,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19.0,0.7368421052631579,0.21052631578947367,0.05263157894736842,6.0,0.3333333333333333,0.6666666666666666,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
35.0,0.9142857142857143,0.08571428571428572,0.0,29.0,0.896551724137931,0.10344827586206896,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
